date,Dist_noconnection,EAdistcumsum0,EAdistcumsum1,EAdistcumsum2,EAdistcumsum3,EAdistcumsum5
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01nov2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01dec2005,100,15.123,15.123,15.123,15.123,15.123
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01jan2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01feb2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01mar2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01apr2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01may2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
01jun2006,100,14.823,14.823,14.823,14.823,14.823
