country_ID,Year,Month,dist_CHN,reachable_nodes,incloseness,betweenness
7,2011,7,,0,0,0
8,2011,7,,0,0,0
9,2011,7,,0,0,0
10,2011,7,,0,0,0
11,2011,7,,0,0,0
12,2011,7,,3,0.00042008,0
13,2011,7,,0,0,0
14,2011,7,0,13,0.002520479,130
15,2011,7,,0,0,0
16,2011,7,,4,0.000480091,0
17,2011,7,,4,0.00063012,11
18,2011,7,,0,0,0
19,2011,7,,0,0,0
20,2011,7,1,13,0.001374807,0
21,2011,7,,4,0.000480091,0
22,2011,7,1,13,0.001315032,0
23,2011,7,,0,0,0
24,2011,7,1,13,0.001315032,0
25,2011,7,,1,0.00021004,0
26,2011,7,1,13,0.001315032,0
27,2011,7,,0,0,0
28,2011,7,,4,0.000480091,0
29,2011,7,,0,0,0
30,2011,7,1,13,0.001315032,0
31,2011,7,,0,0,0
32,2011,7,,3,0.00042008,0
33,2011,7,1,13,0.001315032,0
34,2011,7,,0,0,0
35,2011,7,,0,0,0
36,2011,7,1,13,0.001374807,0
37,2011,7,,0,0,0
38,2011,7,,0,0,0
39,2011,7,,0,0,0
40,2011,7,,0,0,0
41,2011,7,,0,0,0
42,2011,7,,0,0,0
43,2011,7,,0,0,0
44,2011,7,,0,0,0
45,2011,7,,0,0,0
46,2011,7,,0,0,0
47,2011,7,,0,0,0
48,2011,7,1,13,0.001315032,0
49,2011,7,,0,0,0
50,2011,7,1,13,0.001315032,0
51,2011,7,,0,0,0
52,2011,7,,0,0,0
53,2011,7,,4,0.000378072,0
54,2011,7,,1,0.00021004,0
55,2011,7,,0,0,0
56,2011,7,,0,0,0
57,2011,7,,0,0,0
58,2011,7,,1,0.00021004,0
59,2011,7,,0,0,0
60,2011,7,,0,0,0
61,2011,7,,0,0,0
62,2011,7,1,13,0.001315032,0
63,2011,7,,0,0,0
64,2011,7,,0,0,0
65,2011,7,,0,0,0
66,2011,7,,0,0,0
67,2011,7,,0,0,0
68,2011,7,,0,0,0
69,2011,7,,0,0,0
70,2011,7,,0,0,0
1,2012,7,,0,0,0
2,2012,7,,0,0,0
3,2012,7,,0,0,0
4,2012,7,,0,0,0
5,2012,7,1,24,0.001792115,0
6,2012,7,,0,0,0
7,2012,7,,0,0,0
8,2012,7,,0,0,0
9,2012,7,,0,0,0
10,2012,7,,0,0,0
11,2012,7,,0,0,0
12,2012,7,3,24,0.001610306,35.5
13,2012,7,,0,0,0
14,2012,7,0,24,0.002777778,472
15,2012,7,,0,0,0
16,2012,7,4,24,0.001300892,0
17,2012,7,3,24,0.001610306,113
18,2012,7,,0,0,0
19,2012,7,,0,0,0
20,2012,7,1,24,0.001821494,0
21,2012,7,4,24,0.001300892,0
22,2012,7,1,24,0.001792115,0
23,2012,7,,0,0,0
24,2012,7,,0,0,0
25,2012,7,2,24,0.002057613,272
26,2012,7,1,24,0.001792115,0
27,2012,7,,0,0,0
28,2012,7,4,24,0.001300892,0
29,2012,7,,0,0,0
30,2012,7,1,24,0.001792115,0
31,2012,7,,0,0,0
32,2012,7,4,24,0.001234568,0
33,2012,7,1,24,0.001792115,0
34,2012,7,,0,0,0
35,2012,7,,0,0,0
36,2012,7,1,24,0.001821494,0
37,2012,7,,0,0,0
38,2012,7,,0,0,0
39,2012,7,,0,0,0
40,2012,7,1,24,0.001821494,0
41,2012,7,,0,0,0
42,2012,7,,0,0,0
43,2012,7,,0,0,0
44,2012,7,,0,0,0
45,2012,7,,0,0,0
46,2012,7,,0,0,0
47,2012,7,,0,0,0
48,2012,7,1,24,0.001792115,0
49,2012,7,,0,0,0
50,2012,7,1,24,0.002415459,285
51,2012,7,,0,0,0
52,2012,7,,0,0,0
53,2012,7,4,24,0.001221001,0
54,2012,7,3,24,0.001587302,0
55,2012,7,,0,0,0
56,2012,7,1,24,0.001792115,0
57,2012,7,1,24,0.001821494,0
58,2012,7,3,24,0.001587302,0
59,2012,7,1,24,0.001792115,0
60,2012,7,1,24,0.001792115,0
61,2012,7,,0,0,0
62,2012,7,1,24,0.001792115,0
63,2012,7,,0,0,0
64,2012,7,,0,0,0
65,2012,7,,0,0,0
66,2012,7,,0,0,0
67,2012,7,,0,0,0
68,2012,7,,0,0,0
69,2012,7,,0,0,0
70,2012,7,3,24,0.001587302,10.5
1,2013,7,,0,0,0
2,2013,7,,0,0,0
3,2013,7,,0,0,0
4,2013,7,,0,0,0
5,2013,7,1,25,0.002085914,0
6,2013,7,,0,0,0
7,2013,7,,0,0,0
8,2013,7,1,25,0.002085914,0
9,2013,7,,0,0,0
10,2013,7,,0,0,0
11,2013,7,,0,0,0
12,2013,7,2,25,0.002122509,37
13,2013,7,,0,0,0
14,2013,7,0,25,0.003456657,521
15,2013,7,,0,0,0
16,2013,7,3,25,0.001600914,0
17,2013,7,2,25,0.002122509,118
18,2013,7,,0,0,0
19,2013,7,,0,0,0
20,2013,7,1,25,0.002122509,0
21,2013,7,3,25,0.001600914,0
22,2013,7,,0,0,0
23,2013,7,3,25,0.001512287,0
24,2013,7,,0,0,0
25,2013,7,2,25,0.002122509,49
26,2013,7,1,25,0.002085914,0
27,2013,7,,0,0,0
28,2013,7,3,25,0.001600914,0
29,2013,7,,0,0,0
30,2013,7,1,25,0.002085914,0
31,2013,7,,0,0,0
32,2013,7,3,25,0.00153143,0
33,2013,7,1,25,0.002085914,0
34,2013,7,,0,0,0
35,2013,7,,0,0,0
36,2013,7,1,25,0.002122509,0
37,2013,7,,0,0,0
38,2013,7,,0,0,0
39,2013,7,,0,0,0
40,2013,7,1,25,0.002122509,0
41,2013,7,,0,0,0
42,2013,7,,0,0,0
43,2013,7,,0,0,0
44,2013,7,,0,0,0
45,2013,7,,0,0,0
46,2013,7,,0,0,0
47,2013,7,,0,0,0
48,2013,7,1,25,0.002085914,0
49,2013,7,,0,0,0
50,2013,7,1,25,0.002085914,0
51,2013,7,,0,0,0
52,2013,7,,0,0,0
53,2013,7,3,25,0.001512287,0
54,2013,7,2,25,0.002085914,0
55,2013,7,,0,0,0
56,2013,7,1,25,0.002085914,0
57,2013,7,1,25,0.002122509,0
58,2013,7,1,25,0.002880547,304
59,2013,7,1,25,0.002085914,0
60,2013,7,1,25,0.002085914,0
61,2013,7,,0,0,0
62,2013,7,1,25,0.002085914,0
63,2013,7,,0,0,0
64,2013,7,,0,0,0
65,2013,7,,0,0,0
66,2013,7,,0,0,0
67,2013,7,,0,0,0
68,2013,7,,0,0,0
69,2013,7,,0,0,0
70,2013,7,2,25,0.002085914,11
1,2014,7,1,27,0.002406559,0
2,2014,7,,0,0,0
3,2014,7,1,27,0.002406559,0
4,2014,7,,0,0,0
5,2014,7,1,27,0.002448051,0
6,2014,7,,0,0,0
7,2014,7,,0,0,0
8,2014,7,1,27,0.002406559,0
9,2014,7,,0,0,0
10,2014,7,,0,0,0
11,2014,7,,0,0,0
12,2014,7,2,27,0.002253762,39
13,2014,7,,0,0,0
14,2014,7,0,27,0.004176088,585.8333333
15,2014,7,,0,0,0
16,2014,7,2,27,0.002126654,0
17,2014,7,1,27,0.003155266,166.5
18,2014,7,,0,0,0
19,2014,7,,0,0,0
20,2014,7,1,27,0.002448051,0
21,2014,7,1,27,0.002730519,0
22,2014,7,1,27,0.002406559,0
23,2014,7,3,27,0.001613488,0
24,2014,7,1,27,0.002448051,0
25,2014,7,2,27,0.002253762,52
26,2014,7,,0,0,0
27,2014,7,,0,0,0
28,2014,7,2,27,0.002126654,0
29,2014,7,,0,0,0
30,2014,7,1,27,0.002448051,0
31,2014,7,,0,0,0
32,2014,7,3,27,0.001632034,0
33,2014,7,,0,0,0
34,2014,7,,0,0,0
35,2014,7,,0,0,0
36,2014,7,1,27,0.002448051,0
37,2014,7,,0,0,0
38,2014,7,,0,0,0
39,2014,7,,0,0,0
40,2014,7,1,27,0.002448051,0
41,2014,7,,0,0,0
42,2014,7,,0,0,0
43,2014,7,,0,0,0
44,2014,7,,0,0,0
45,2014,7,,0,0,0
46,2014,7,,0,0,0
47,2014,7,,0,0,0
48,2014,7,1,27,0.002406559,0
49,2014,7,,0,0,0
50,2014,7,1,27,0.002581581,6
51,2014,7,,0,0,0
52,2014,7,,0,0,0
53,2014,7,2,27,0.002028385,0
54,2014,7,1,27,0.003086673,58.33333333
55,2014,7,,0,0,0
56,2014,7,1,27,0.002406559,0
57,2014,7,1,27,0.002448051,0
58,2014,7,1,27,0.003086673,58.33333333
59,2014,7,1,27,0.002406559,0
60,2014,7,1,27,0.002448051,0
61,2014,7,,0,0,0
62,2014,7,,0,0,0
63,2014,7,,0,0,0
64,2014,7,,0,0,0
65,2014,7,,0,0,0
66,2014,7,,0,0,0
67,2014,7,,0,0,0
68,2014,7,,0,0,0
69,2014,7,,0,0,0
70,2014,7,2,27,0.002218547,12
1,2015,7,1,37,0.003402647,0
2,2015,7,,0,0,0
3,2015,7,1,37,0.003402647,0
