date,Dist_noconnection,USAdistcumsum0,USAdistcumsum1,USAdistcumsum2,USAdistcumsum3,USAdistcumsum5
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jun2011,100,16.285999,40.438999,47.284,47.284,47.284
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01jul2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01aug2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01sep2011,100,16.285999,40.438999,41.417999,41.417999,41.417999
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01oct2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01nov2011,100,16.285999,40.438999,43.114998,57.454998,62.981998
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
01dec2011,100,16.285999,40.438999,43.114998,57.454998,66.277992
