deal_ID,deal_type,framework,reciprocal_deal,collateral,ISO_source,source_country,ISO_recipient,recipient_country,start_date,end_date,existence_previous_deal,deal_action,previous_deal,currency_of_deal,source_currency,source_currency_deal,deal_currency_amount,USD_amount,unlimited,initiative,note
849,pooled fund,1,,swap,SGP,Singapore,MYS,Malaysia,17/07/2014,30/03/2021,1,renew,499,USD,SGD,0,22.76,22.76,0,CMIM,no
850,pooled fund,1,,swap,SGP,Singapore,CHN,China,17/07/2014,30/03/2021,1,renew,500,USD,SGD,0,34.2,34.2,0,CMIM,no
851,pooled fund,1,,swap,SGP,Singapore,PHL,Philippines,17/07/2014,30/03/2021,1,renew,501,USD,SGD,0,22.76,22.76,0,CMIM,no
852,pooled fund,1,,swap,SGP,Singapore,THA,Thailand,17/07/2014,30/03/2021,1,renew,502,USD,SGD,0,22.76,22.76,0,CMIM,no
853,pooled fund,1,,swap,SGP,Singapore,VNM,Vietnam,17/07/2014,30/03/2021,1,renew,503,USD,SGD,0,10,10,0,CMIM,no
854,pooled fund,1,,swap,THA,Thailand,JPN,Japan,17/07/2014,30/03/2021,1,renew,504,USD,THB,0,38.4,38.4,0,CMIM,no
855,pooled fund,1,,swap,THA,Thailand,KOR,South Korea,17/07/2014,30/03/2021,1,renew,505,USD,THB,0,38.4,38.4,0,CMIM,no
856,pooled fund,1,,swap,THA,Thailand,BRN,Brunei,17/07/2014,30/03/2021,1,renew,506,USD,THB,0,0.3,0.3,0,CMIM,no
857,pooled fund,1,,swap,THA,Thailand,KHM,Cambodia,17/07/2014,30/03/2021,1,renew,507,USD,THB,0,1.2,1.2,0,CMIM,no
858,pooled fund,1,,swap,THA,Thailand,HKG,Hong Kong,17/07/2014,30/03/2021,1,renew,508,USD,THB,0,21,21,0,CMIM,no
859,pooled fund,1,,swap,THA,Thailand,IDN,Indonesia,17/07/2014,30/03/2021,1,renew,509,USD,THB,0,22.76,22.76,0,CMIM,no
860,pooled fund,1,,swap,THA,Thailand,LAO,Lao People's Democratic Republic,17/07/2014,30/03/2021,1,renew,510,USD,THB,0,0.3,0.3,0,CMIM,no
861,pooled fund,1,,swap,THA,Thailand,MMR,Myanmar,17/07/2014,30/03/2021,1,renew,511,USD,THB,0,0.6,0.6,0,CMIM,no
862,pooled fund,1,,swap,THA,Thailand,MYS,Malaysia,17/07/2014,30/03/2021,1,renew,512,USD,THB,0,22.76,22.76,0,CMIM,no
863,pooled fund,1,,swap,THA,Thailand,CHN,China,17/07/2014,30/03/2021,1,renew,513,USD,THB,0,34.2,34.2,0,CMIM,no
864,pooled fund,1,,swap,THA,Thailand,PHL,Philippines,17/07/2014,30/03/2021,1,renew,514,USD,THB,0,22.76,22.76,0,CMIM,no
865,pooled fund,1,,swap,THA,Thailand,SGP,Singapore,17/07/2014,30/03/2021,1,renew,515,USD,THB,0,22.76,22.76,0,CMIM,no
866,pooled fund,1,,swap,THA,Thailand,VNM,Vietnam,17/07/2014,30/03/2021,1,renew,516,USD,THB,0,10,10,0,CMIM,no
867,pooled fund,1,,swap,VNM,Vietnam,JPN,Japan,17/07/2014,30/03/2021,1,renew,517,USD,VND,0,38.4,38.4,0,CMIM,no
868,pooled fund,1,,swap,VNM,Vietnam,KOR,South Korea,17/07/2014,30/03/2021,1,renew,518,USD,VND,0,38.4,38.4,0,CMIM,no
869,pooled fund,1,,swap,VNM,Vietnam,BRN,Brunei,17/07/2014,30/03/2021,1,renew,519,USD,VND,0,0.3,0.3,0,CMIM,no
870,pooled fund,1,,swap,VNM,Vietnam,KHM,Cambodia,17/07/2014,30/03/2021,1,renew,520,USD,VND,0,1.2,1.2,0,CMIM,no
871,pooled fund,1,,swap,VNM,Vietnam,HKG,Hong Kong,17/07/2014,30/03/2021,1,renew,521,USD,VND,0,21,21,0,CMIM,no
872,pooled fund,1,,swap,VNM,Vietnam,IDN,Indonesia,17/07/2014,30/03/2021,1,renew,522,USD,VND,0,22.76,22.76,0,CMIM,no
873,pooled fund,1,,swap,VNM,Vietnam,LAO,Lao People's Democratic Republic,17/07/2014,30/03/2021,1,renew,523,USD,VND,0,0.3,0.3,0,CMIM,no
874,pooled fund,1,,swap,VNM,Vietnam,MMR,Myanmar,17/07/2014,30/03/2021,1,renew,524,USD,VND,0,0.6,0.6,0,CMIM,no
875,pooled fund,1,,swap,VNM,Vietnam,MYS,Malaysia,17/07/2014,30/03/2021,1,renew,525,USD,VND,0,22.76,22.76,0,CMIM,no
876,pooled fund,1,,swap,VNM,Vietnam,CHN,China,17/07/2014,30/03/2021,1,renew,526,USD,VND,0,34.2,34.2,0,CMIM,no
877,pooled fund,1,,swap,VNM,Vietnam,PHL,Philippines,17/07/2014,30/03/2021,1,renew,527,USD,VND,0,22.76,22.76,0,CMIM,no
878,pooled fund,1,,swap,VNM,Vietnam,SGP,Singapore,17/07/2014,30/03/2021,1,renew,528,USD,VND,0,22.76,22.76,0,CMIM,no
879,pooled fund,1,,swap,VNM,Vietnam,THA,Thailand,17/07/2014,30/03/2021,1,renew,529,USD,VND,0,22.76,22.76,0,CMIM,no
880,reciprocal,0,881,swap,ARG,Argentina,CHN,China,18/07/2014,17/07/2017,1,reactivate,336,ARS,ARS,0,90,NA,0,,no
881,reciprocal,0,880,swap,CHN,China,ARG,Argentina,18/07/2014,17/07/2017,1,reactivate,337,CNY,CNY,0,70,NA,0,,no
882,reciprocal,0,883,swap,CHN,China,CHE,Switzerland,21/07/2014,21/07/2017,0,NA,,CNY,CNY,0,150,NA,0,,no
883,reciprocal,0,883,swap,CHE,Switzerland,CHN,China,21/07/2014,21/07/2017,0,NA,,CHF,CHF,0,21,NA,0,,no
884,reciprocal,0,885,swap,MNG,Mongolia,CHN,China,21/08/2014,21/08/2017,1,reactivate,574,MNT,MNT,0,4500,NA,0,,no
885,reciprocal,0,884,swap,CHN,China,MNG,Mongolia,21/08/2014,21/08/2017,1,reactivate,575,CNY,CNY,0,15,NA,0,,no
886,reciprocal,0,887,swap,CHN,China,LKA,Sri Lanka,16/09/2014,16/09/2017,0,NA,,CNY,CNY,0,10,NA,0,,no
887,reciprocal,0,886,swap,LKA,Sri Lanka,CHN,China,16/09/2014,16/09/2017,0,NA,,LKR,LKR,0,225,NA,0,,no
888,reciprocal,0,889,swap,JPN,Japan,PHL,Philippines,06/10/2014,06/10/2017,1,reactivate,254,USD,JPY,0,12,12,0,,no
889,reciprocal,0,888,swap,PHL,Philippines,JPN,Japan,06/10/2014,06/10/2017,1,reactivate,255,USD,PHP,0,0.5,0.5,0,,no
890,reciprocal,0,891,swap,CHN,China,RUS,Russian Federation,13/10/2014,13/10/2017,1,NA,,CNY,CNY,0,150,NA,0,,no
891,reciprocal,0,890,swap,RUS,Russian Federation,CHN,China,13/10/2014,13/10/2017,1,NA,,RUB,RUB,0,815,NA,0,,no
892,reciprocal,0,893,swap,CHN,China,QAT,Qatar,03/11/2014,03/11/2017,0,NA,,CNY,CNY,0,35,NA,0,,no
893,reciprocal,0,892,swap,QAT,Qatar,CHN,China,03/11/2014,03/11/2017,0,NA,,QAR,QAR,0,20.8,NA,0,,no
894,reciprocal,0,895,swap,CAN,Canada,CHN,China,08/11/2014,08/11/2017,0,NA,,CAD,CAD,0,30,NA,0,,no
895,reciprocal,0,894,swap,CHN,China,CAN,Canada,08/11/2014,08/11/2017,0,NA,,CNY,CNY,0,200,NA,0,,no
896,reciprocal,0,897,swap,HKG,Hong Kong,CHN,China,27/11/2014,27/11/2017,1,renew,584,HKD,HKD,0,505,NA,0,,no
897,reciprocal,0,896,swap,CHN,China,HKG,Hong Kong,27/11/2014,27/11/2017,1,renew,585,CNY,CNY,0,400,NA,0,,no
898,reciprocal,0,899,swap,KAZ,Kazakhstan,CHN,China,14/12/2014,14/12/2017,1,reactivate,576,KZT,KZT,0,200,NA,0,,no
899,reciprocal,0,898,swap,CHN,China,KAZ,Kazakhstan,14/12/2014,14/12/2017,1,reactivate,577,CNY,CNY,0,7,NA,0,,no
900,reciprocal,0,901,swap,CHN,China,THA,Thailand,22/12/2014,22/12/2017,1,renew,611,CNY,CNY,0,70,NA,0,,no
901,reciprocal,0,900,swap,THA,Thailand,CHN,China,22/12/2014,22/12/2017,1,renew,612,THB,THB,0,370,NA,0,,no
902,reciprocal,0,903,swap,PAK,Pakistan,CHN,China,23/12/2014,23/12/2017,1,renew,613,PKR,PKR,0,165,NA,0,,no
903,reciprocal,0,902,swap,CHN,China,PAK,Pakistan,23/12/2014,23/12/2017,1,renew,614,CNY,CNY,0,10,NA,0,,no
904,reciprocal,0,905,swap,CHN,China,SUR,Suriname,18/03/2015,18/03/2018,0,NA,,CNY,CNY,0,1,NA,0,,no
905,reciprocal,0,904,swap,SUR,Suriname,CHN,China,18/03/2015,18/03/2018,0,NA,,SRD,SRD,0,0.52,NA,0,,no
906,reciprocal,0,908,swap,ARM,Armenia,CHN,China,25/03/2015,25/03/2018,0,NA,,AMD,AMD,0,77,NA,0,,no
907,unidirectional,0,,swap,IND,India,LKA,Sri Lanka,25/03/2015,25/03/2018,1,NA,,USD/EUR/INR,INR,0,0.4,0.4,0,SAARC,no
908,reciprocal,0,906,swap,CHN,China,ARM,Armenia,25/03/2015,25/03/2018,0,NA,,CNY,CNY,0,1,NA,0,,no
909,reciprocal,0,910,swap,CHN,China,AUS,Australia,08/04/2015,08/04/2018,1,renew,623,CNY,CNY,0,200,NA,0,,no
910,reciprocal,0,909,swap,AUS,Australia,CHN,China,08/04/2015,08/04/2018,1,renew,624,AUD,AUD,0,40,NA,0,,no
911,reciprocal,0,912,swap,CHN,China,ZAF,South Africa,10/04/2015,10/04/2018,1,NA,,CNY,CNY,0,30,NA,0,,no
912,reciprocal,0,911,swap,ZAF,South Africa,CHN,China,10/04/2015,10/04/2018,1,NA,,ZAR,ZAR,0,54,NA,0,,no
913,reciprocal,0,914,swap,BLR,Belarus,CHN,China,10/05/2015,10/05/2018,1,reactivate,330,BYN,BYN,0,16000,NA,0,,no
914,reciprocal,0,913,swap,CHN,China,BLR,Belarus,10/05/2015,10/05/2018,1,reactivate,331,CNY,CNY,0,7,NA,0,,no
915,reciprocal,0,916,swap,CHN,China,UKR,Ukraine,15/05/2015,15/05/2018,1,renew,625,CNY,CNY,0,15,NA,0,,no
916,reciprocal,0,915,swap,UKR,Ukraine,CHN,China,15/05/2015,15/05/2018,1,renew,626,UAH,UAH,0,54,NA,0,,no
917,reciprocal,0,918,swap,JPN,Japan,SGP,Singapore,21/05/2015,21/05/2018,1,reactivate,242,USD,JPY,0,3,3,0,,no
918,reciprocal,0,917,swap,SGP,Singapore,JPN,Japan,21/05/2015,21/05/2018,1,reactivate,243,USD,SGD,0,1,1,0,,no
919,reciprocal,0,920,swap,CHL,Chile,CHN,China,25/05/2015,25/05/2018,0,NA,,CLP,CLP,0,2200,NA,0,,no
920,reciprocal,0,919,swap,CHN,China,CHL,Chile,25/05/2015,25/05/2018,0,NA,,CNY,CNY,0,22,NA,0,,no
921,unidirectional,0,,swap,IND,India,LKA,Sri Lanka,17/07/2015,17/01/2016,1,supplement,,USD,INR,0,1.1,1.1,0,,no
922,reciprocal,0,923,swap,CHN,China,TJK,Tajikistan,03/09/2015,03/09/2018,0,NA,,CNY,CNY,0,3,NA,0,,no
923,reciprocal,0,922,swap,TJK,Tajikistan,CHN,China,03/09/2015,03/09/2018,0,NA,,TJS,TJS,0,3,0.47,0,,no
924,unidirectional,0,,swap,SWE,Sweden,UKR,Ukraine,16/09/2015,16/03/2016,0,NA,,USD,SEK,0,0.5,0.5,0,,no
925,reciprocal,0,926,swap,GBR,UK,CHN,China,21/10/2015,21/10/2018,1,reactivate,643,GBP,GBP,0,40,NA,0,,no
926,reciprocal,0,925,swap,CHN,China,GBR,UK,21/10/2015,21/10/2018,1,reactivate,644,CNY,CNY,0,350,NA,0,,no
927,reciprocal,0,928,swap,TUR,Turkey,CHN,China,16/11/2015,16/11/2018,1,reactivate,619,TRY,TRY,0,5,1.88,0,,no
928,reciprocal,0,927,swap,CHN,China,TUR,Turkey,16/11/2015,16/11/2018,1,reactivate,620,CNY,CNY,0,12,NA,0,,no
929,reciprocal,0,930,swap,CHN,China,ARE,United Arab Emirates,14/12/2015,14/12/2018,1,reactivate,,CNY,CNY,0,35,NA,0,,no
930,reciprocal,0,929,swap,ARE,United Arab Emirates,CHN,China,14/12/2015,14/12/2018,1,reactivate,,AED,AED,0,20,NA,0,,no
931,reciprocal,0,932,swap,IDN,Indonesia,AUS,Australia,15/12/2015,15/12/2018,0,NA,,IDR,IDR,0,100000,NA,0,,no
932,reciprocal,0,931,swap,AUS,Australia,IDN,Indonesia,15/12/2015,15/12/2018,0,NA,,AUD,AUD,0,10,NA,0,,no
933,unidirectional,1,,swap,IND,India,BTN,Bhutan,15/11/2012,31/12/9999,1,NA,,USD/EUR/INR,INR,0,0.1,0.1,0,SAARC,no
934,unidirectional,0,,swap,IND,India,BTN,Bhutan,08/03/2013,08/03/2016,0,NA,,USD/EUR/INR,INR,0,0.1,0.1,0,SAARC,no
935,reciprocal,0,936,swap,JPN,Japan,AUS,Australia,18/03/2016,17/03/2019,0,NA,,JPY,JPY,0,1600,NA,0,,no
936,reciprocal,0,935,swap,AUS,Australia,JPN,Japan,18/03/2016,17/03/2019,0,NA,,AUD,AUD,0,20,NA,0,,no
937,unidirectional,0,,swap,IND,India,LKA,Sri Lanka,29/03/2016,29/06/2016,1,supplement,921,USD,INR,0,0.7,0.7,0,,no
938,reciprocal,0,939,swap,MAR,Morocco,CHN,China,11/05/2016,11/05/2019,0,NA,,MAD,MAD,0,15,1.53,0,,no
939,reciprocal,0,938,swap,CHN,China,MAR,Morocco,11/05/2016,11/05/2019,0,NA,,CNY,CNY,0,10,NA,0,,no
940,reciprocal,0,941,swap,SRB,Serbia,CHN,China,17/06/2016,17/06/2019,0,NA,,RSD,RSD,0,27,0.2277,0,,no
941,reciprocal,0,940,swap,CHN,China,SRB,Serbia,17/06/2016,17/06/2019,0,NA,,CNY,CNY,0,1.5,NA,0,,no
942,reciprocal,0,943,swap,HUN,Hungary,CHN,China,12/09/2016,12/09/2019,1,renew,645,HUF,HUF,0,416,NA,0,,no
943,reciprocal,0,942,swap,CHN,China,HUN,Hungary,12/09/2016,12/09/2019,1,renew,646,CNY,CNY,0,10,NA,0,,no
944,reciprocal,0,945,swap,JPN,Japan,SGP,Singapore,30/11/2016,29/11/2019,1,supplement,,JPY,JPY,0,1100,NA,0,,no
945,reciprocal,0,944,swap,SGP,Singapore,JPN,Japan,30/11/2016,29/11/2019,1,supplement,,SGD,SGD,0,15,NA,0,,no
946,reciprocal,0,947,swap,EGY,Egypt,CHN,China,06/12/2016,06/12/2019,0,NA,,EGP,EGP,0,47,NA,0,,no
947,reciprocal,0,946,swap,CHN,China,EGY,Egypt,06/12/2016,06/12/2019,0,NA,,CNY,CNY,0,18,NA,0,,no
948,reciprocal,0,949,swap,ISL,Iceland,CHN,China,21/12/2016,21/12/2019,1,reactivate,649,ISK,ISK,0,57,NA,0,,no
949,reciprocal,0,948,swap,CHN,China,ISL,Iceland,21/12/2016,21/12/2019,1,reactivate,650,CNY,CNY,0,3.5,NA,0,,no
950,reciprocal,0,951,swap,KOR,South Korea,AUS,Australia,08/02/2017,08/02/2020,1,renew,694,KRW,KRW,0,9000,NA,0,,no
951,reciprocal,0,950,swap,AUS,Australia,KOR,South Korea,08/02/2017,08/02/2020,1,renew,695,AUD,AUD,0,10,NA,0,,no
952,reciprocal,0,954,swap,JPN,Japan,MYS,Malaysia,18/09/2017,18/09/2020,1,NA,,USD,JPY,0,3,3,0,,yes
953,reciprocal,0,955,swap,JPN,Japan,THA,Thailand,05/05/2017,05/05/2020,1,reactivate,,USD,JPY,0,3,3,0,,yes
954,reciprocal,0,952,swap,MYS,Malaysia,JPN,Japan,18/09/2017,18/09/2020,1,NA,,USD,MYR,0,3,3,0,,yes
955,reciprocal,0,953,swap,THA,Thailand,JPN,Japan,05/05/2017,05/05/2020,1,reactivate,,USD,THB,0,3,3,0,,yes
956,reciprocal,0,957,swap,MNG,Mongolia,CHN,China,06/07/2017,06/07/2020,1,renew,884,MNT,MNT,0,5400,NA,0,,no
957,reciprocal,0,956,swap,CHN,China,MNG,Mongolia,06/07/2017,06/07/2020,1,renew,885,CNY,CNY,0,15,NA,0,,no
958,reciprocal,0,959,swap,ARG,Argentina,CHN,China,18/07/2017,18/07/2020,1,renew,880,ARS,ARS,0,175,NA,0,,no
959,reciprocal,0,958,swap,CHN,China,ARG,Argentina,18/07/2017,18/07/2020,1,renew,881,CNY,CNY,0,70,NA,0,,no
960,reciprocal,0,961,swap,CAN,Canada,KOR,South Korea,15/11/2017,31/12/9999,0,NA,,CAD,CAD,0,NA,NA,1,,no
961,reciprocal,0,960,swap,KOR,South Korea,CAN,Canada,15/11/2017,31/12/9999,0,NA,,KRW,KRW,0,NA,NA,1,,no
962,reciprocal,0,963,swap,HKG,Hong Kong,CHN,China,27/11/2017,27/11/2020,1,renew,896,HKD,HKD,0,470,NA,0,,no
963,reciprocal,0,962,swap,CHN,China,HKG,Hong Kong,27/11/2017,27/11/2020,1,renew,897,CNY,CNY,0,400,NA,0,,no
964,reciprocal,0,965,swap,CHN,China,THA,Thailand,09/01/2018,09/01/2021,1,reactivate,900,CNY,CNY,0,70,NA,0,,no
965,reciprocal,0,964,swap,THA,Thailand,CHN,China,09/01/2018,09/01/2021,1,reactivate,901,THB,THB,0,370,NA,0,,no
966,reciprocal,0,967,swap,KOR,South Korea,CHE,Switzerland,20/02/2018,20/02/2021,0,NA,,KRW,KRW,0,11200,NA,0,,no
967,reciprocal,0,966,swap,CHE,Switzerland,KOR,South Korea,20/02/2018,20/02/2021,0,NA,,CHF,CHF,0,10,NA,0,,no
968,reciprocal,0,969,swap,ALB,Albania,CHN,China,13/04/2018,13/04/2021,1,reactivate,647,ALL,ALL,0,34.2,NA,0,,no
969,reciprocal,0,968,swap,CHN,China,ALB,Albania,13/04/2018,13/04/2021,1,reactivate,648,CNY,CNY,0,2,NA,0,,no
970,reciprocal,0,971,swap,NGA,Nigeria,CHN,China,27/04/2018,27/04/2021,0,NA,,NGN,NGN,0,720,NA,0,,no
971,reciprocal,0,970,swap,CHN,China,NGA,Nigeria,27/04/2018,27/04/2021,0,NA,,CNY,CNY,0,15,NA,0,,no
972,unidirectional,0,,swap,JPN,Japan,IDN,Indonesia,14/10/2018,14/10/2021,1,reactivate,691,USD/JPY,JPY,0,22.76,22.76,0,CMI_BSA,yes
973,reciprocal,0,974,swap,BLR,Belarus,CHN,China,10/05/2018,10/05/2021,1,renew,913,BYN,BYN,0,2.22,NA,0,,no
974,reciprocal,0,973,swap,CHN,China,BLR,Belarus,10/05/2018,10/05/2021,1,renew,914,CNY,CNY,0,7,NA,0,,no
975,reciprocal,0,976,swap,PAK,Pakistan,CHN,China,24/05/2018,24/05/2021,1,reactivate,902,PKR,PKR,0,351,NA,0,,no
976,reciprocal,0,975,swap,CHN,China,PAK,Pakistan,24/05/2018,24/05/2021,1,reactivate,903,CNY,CNY,0,20,NA,0,,no
977,reciprocal,0,978,swap,KAZ,Kazakhstan,CHN,China,28/05/2018,27/05/2021,1,reactivate,898,KZT,KZT,0,350,NA,0,,no
978,reciprocal,0,977,swap,CHN,China,KAZ,Kazakhstan,28/05/2018,27/05/2021,1,reactivate,899,CNY,CNY,0,5,NA,0,,no
979,reciprocal,0,980,swap,JPN,Japan,THA,Thailand,23/07/2018,23/07/2021,1,renew,953,USD/JPY,JPY,0,3,3,0,,yes
980,reciprocal,0,979,swap,THA,Thailand,JPN,Japan,23/07/2018,23/07/2021,1,renew,955,USD,THB,0,3,3,0,,yes
981,reciprocal,0,982,swap,TUR,Turkey,QAT,Qatar,17/08/2018,25/11/2019,0,NA,,TRY,TRY,0,NA,3,0,,yes
982,reciprocal,0,981,swap,QAT,Qatar,TUR,Turkey,17/08/2018,25/11/2019,0,NA,,QAR,QAR,0,NA,3,0,,yes
983,reciprocal,0,984,swap,JPN,Japan,CHN,China,26/10/2018,26/10/2021,1,reactivate,125,JPY,JPY,0,3400,NA,0,,no
984,reciprocal,0,983,swap,CHN,China,JPN,Japan,26/10/2018,26/10/2021,1,reactivate,126,CNY,CNY,0,200,NA,0,,no
985,reciprocal,0,987,swap,IDN,Indonesia,SGP,Singapore,05/11/2018,05/11/2019,1,NA,,IDR,IDR,0,100000,NA,0,,no
986,reciprocal,0,988,repo,IDN,Indonesia,SGP,Singapore,05/11/2018,05/11/2019,1,supplement,,USD,IDR,0,3,3,0,,no
987,reciprocal,0,985,swap,SGP,Singapore,IDN,Indonesia,05/11/2018,05/11/2019,1,NA,,SGD,SGD,0,9.5,NA,0,,no
988,reciprocal,0,986,repo,SGP,Singapore,IDN,Indonesia,05/11/2018,05/11/2019,1,supplement,,USD,SGD,0,3,3,0,,no
989,reciprocal,0,990,swap,IDN,Indonesia,CHN,China,19/11/2018,19/11/2021,1,reactivate,651,IDR,IDR,0,440000,NA,0,,no
990,reciprocal,0,989,swap,CHN,China,IDN,Indonesia,19/11/2018,19/11/2021,1,reactivate,652,CNY,CNY,0,200,NA,0,,no
991,unidirectional,0,,swap,CHN,China,ARG,Argentina,02/12/2018,18/07/2020,1,supplement,,CNY,CNY,0,60,NA,0,,no
992,reciprocal,0,994,swap,ARG,Argentina,CHN,China,06/08/2020,06/08/2023,1,renew,958,ARS,ARS,0,730,18.7,0,,no
993,unidirectional,0,,swap,CHN,China,ARG,Argentina,06/08/2020,06/08/2023,1,supplement,991,CNY,CNY,0,60,NA,0,,no
994,reciprocal,0,992,swap,CHN,China,ARG,Argentina,06/08/2020,06/08/2023,1,renew,959,CNY,CNY,0,70,NA,0,,no
995,reciprocal,0,996,swap,IND,India,ARE,United Arab Emirates,04/12/2018,04/12/2021,0,NA,,INR,INR,0,35,NA,0,,yes
996,reciprocal,0,995,swap,ARE,United Arab Emirates,IND,India,04/12/2018,04/12/2021,0,NA,,AED,AED,0,2,NA,0,,yes
997,reciprocal,0,998,swap,CHN,China,UKR,Ukraine,10/12/2018,10/12/2021,1,reactivate,915,CNY,CNY,0,15,NA,0,,no
998,reciprocal,0,997,swap,UKR,Ukraine,CHN,China,10/12/2018,10/12/2021,1,reactivate,916,UAH,UAH,0,62,NA,0,,no
999,reciprocal,0,1000,swap,JPN,Japan,IND,India,28/02/2019,28/02/2022,1,reactivate,692,USD,JPY,0,75,75,0,,no
1000,reciprocal,0,999,swap,IND,India,JPN,Japan,28/02/2019,28/02/2022,1,reactivate,963,USD,INR,0,75,75,0,,no
1001,reciprocal,0,1002,swap,KOR,South Korea,ARE,United Arab Emirates,13/04/2019,13/04/2022,1,reactivate,657,KRW,KRW,0,6100,NA,0,,no
1002,reciprocal,0,1001,swap,ARE,United Arab Emirates,KOR,South Korea,13/04/2019,13/04/2022,1,reactivate,658,AED,AED,0,20,NA,0,,no
1003,reciprocal,0,1004,swap,CHN,China,SGP,Singapore,13/05/2019,13/05/2022,1,reactivate,1478,CNY,CNY,0,300,NA,0,,no
1004,reciprocal,0,1003,swap,SGP,Singapore,CHN,China,13/05/2019,13/05/2022,1,reactivate,1479,SGD,SGD,0,61,NA,0,,no
1005,reciprocal,0,1006,swap,TUR,Turkey,CHN,China,30/05/2019,30/05/2022,1,reactivate,927,TRY,TRY,0,10.9,NA,0,,no
1006,reciprocal,0,1005,swap,CHN,China,TUR,Turkey,30/05/2019,30/05/2022,1,reactivate,928,CNY,CNY,0,12,NA,0,,no
1007,reciprocal,0,1008,swap,IDN,Indonesia,MYS,Malaysia,27/09/2019,27/09/2022,1,NA,,IDR,IDR,0,28000,NA,0,,no
1008,reciprocal,0,1007,swap,MYS,Malaysia,IDN,Indonesia,27/09/2019,27/09/2022,1,NA,,MYR,MYR,0,8,NA,0,,no
1009,reciprocal,0,1010,swap,TUR,Turkey,QAT,Qatar,25/11/2019,20/05/2020,1,renew,981,TRY,TRY,0,NA,5,0,,yes
1010,reciprocal,0,1009,swap,QAT,Qatar,TUR,Turkey,25/11/2019,20/05/2020,1,renew,982,QAR,QAR,0,NA,5,0,,yes
1011,reciprocal,0,1012,swap,MAC,Macao,CHN,China,05/12/2019,05/12/2022,0,NA,,MOP,MOP,0,35,NA,0,,no
1012,reciprocal,0,1011,swap,CHN,China,MAC,Macao,05/12/2019,05/12/2022,0,NA,,CNY,CNY,0,30,NA,0,,no
1013,reciprocal,0,1014,swap,HUN,Hungary,CHN,China,10/12/2019,10/12/2021,1,reactivate,942,HUF,HUF,0,864,NA,0,,no
1014,reciprocal,0,1013,swap,CHN,China,HUN,Hungary,10/12/2019,10/12/2021,1,reactivate,943,CNY,CNY,0,20,NA,0,,no
1015,reciprocal,0,1016,swap,KOR,South Korea,AUS,Australia,06/02/2020,06/02/2023,1,renew,950,KRW,KRW,0,9600,NA,0,,no
1016,reciprocal,0,1015,swap,AUS,Australia,KOR,South Korea,06/02/2020,06/02/2023,1,renew,951,AUD,AUD,0,12,NA,0,,no
1017,reciprocal,0,1018,swap,EGY,Egypt,CHN,China,10/02/2020,10/02/2023,1,reactivate,946,EGP,EGP,0,41,NA,0,,no
1018,reciprocal,0,1017,swap,CHN,China,EGY,Egypt,10/02/2020,10/02/2023,1,reactivate,947,CNY,CNY,0,18,NA,0,,no
1019,unidirectional,0,,swap,USA,USA,KOR,South Korea,19/03/2020,19/09/2020,1,reactivate,1391,USD,USD,0,60,60,0,,no
1020,unidirectional,0,,swap,USA,USA,BRA,Brazil,19/03/2020,19/09/2020,1,reactivate,1392,USD,USD,0,60,60,0,,no
1021,unidirectional,0,,swap,USA,USA,DNK,Denmark,19/03/2020,19/09/2020,1,reactivate,300,USD,USD,0,30,30,0,,no
1022,unidirectional,0,,swap,USA,USA,MEX,Mexico,19/03/2020,19/09/2020,1,reactivate,1393,USD,USD,0,60,60,0,,no
1023,unidirectional,0,,swap,USA,USA,NOR,Norway,19/03/2020,19/09/2020,1,reactivate,298,USD,USD,0,30,30,0,,no
1024,unidirectional,0,,swap,USA,USA,AUS,Australia,19/03/2020,19/09/2020,1,reactivate,301,USD,USD,0,60,60,0,,no
1025,unidirectional,0,,swap,USA,USA,NZL,New Zealand,19/03/2020,19/09/2020,1,reactivate,1390,USD,USD,0,30,30,0,,no
1026,unidirectional,0,,swap,USA,USA,SGP,Singapore,19/03/2020,19/09/2020,1,reactivate,1394,USD,USD,0,60,60,0,,no
1027,unidirectional,0,,swap,USA,USA,SWE,Sweden,19/03/2020,19/09/2020,1,reactivate,299,USD,USD,0,60,60,0,,no
1028,unidirectional,0,,swap,USA,USA,KOR,South Korea,29/07/2020,31/03/2021,1,renew,1019,USD,USD,0,60,60,0,,no
1029,unidirectional,0,,swap,USA,USA,BRA,Brazil,29/07/2020,31/03/2021,1,renew,1020,USD,USD,0,60,60,0,,no
1030,unidirectional,0,,swap,USA,USA,DNK,Denmark,29/07/2020,31/03/2021,1,renew,1021,USD,USD,0,30,30,0,,no
1031,unidirectional,0,,swap,USA,USA,MEX,Mexico,29/07/2020,31/03/2021,1,renew,1022,USD,USD,0,60,60,0,,no
1032,unidirectional,0,,swap,USA,USA,NOR,Norway,29/07/2020,31/03/2021,1,renew,1023,USD,USD,0,30,30,0,,no
1033,unidirectional,0,,swap,USA,USA,AUS,Australia,29/07/2020,31/03/2021,1,renew,1024,USD,USD,0,60,60,0,,no
1034,unidirectional,0,,swap,USA,USA,NZL,New Zealand,29/07/2020,31/03/2021,1,renew,1025,USD,USD,0,30,30,0,,no
1035,unidirectional,0,,swap,USA,USA,SGP,Singapore,29/07/2020,31/03/2021,1,renew,1026,USD,USD,0,60,60,0,,no
1036,unidirectional,0,,swap,USA,USA,SWE,Sweden,29/07/2020,31/03/2021,1,renew,1027,USD,USD,0,60,60,0,,no
