country_ID,ISO,Year,Month,dist_USA,ceiling_USA,reachable_nodes,EA_inter_USA,UK_inter_USA,CHE_inter_USA,JPN_inter_USA,USA_inter_USA,CHN_inter_EA,incloseness,betweenness
24,JPN,2022,2,1,25,35,0,0,0,1,1,0,0.003896174,233.0694805
25,KAZ,2022,2,,,0,0,0,0,0,0,0,0,0
26,LAO,2022,2,3,275,35,0,0,0,0,1,1,0.003106409,0
27,LVA,2022,2,,,0,0,0,0,0,0,0,0,0
28,MAC,2022,2,3,75,35,0,0,0,0,1,1,0.003106409,0
29,MYS,2022,2,2,125,35,0,0,0,0,1,0,0.003430959,2.953571429
30,MDV,2022,2,,,0,0,0,0,0,0,0,0,0
31,MEX,2022,2,1,25,35,0,0,0,0,1,0,0.002419729,0
32,MNG,2022,2,3,275,35,0,0,0,0,1,1,0.003106409,0
33,MAR,2022,2,,,0,0,0,0,0,0,0,0,0
34,MMR,2022,2,,,0,0,0,0,0,0,0,0,0
35,NZL,2022,2,2,25,35,0,0,0,0,1,0,0.003192698,0
36,NGA,2022,2,3,275,35,0,0,0,0,1,1,0.003106409,0
37,MKD,2022,2,2,125,35,1,0,0,0,1,0,0.002407897,0
38,NOR,2022,2,2,125,38,0,0,0,0,1,0,0.001963552,2
39,PAK,2022,2,3,275,35,0,0,0,0,1,1,0.003106409,0
40,PHL,2022,2,2,125,35,0,0,0,1,1,0,0.002471766,0
41,POL,2022,2,,,0,0,0,0,0,0,0,0,0
42,QAT,2022,2,3,225,35,0,0,0,0,1,1,0.003192698,0
43,ROU,2022,2,2,125,35,1,0,0,0,1,0,0.002407897,0
44,RUS,2022,2,3,275,35,0,0,0,0,1,1,0.003106409,0
45,SMR,2022,2,2,125,35,1,0,0,0,1,0,0.002407897,0
46,SRB,2022,2,2,125,35,1,0,0,0,1,0,0.002407897,0
47,SGP,2022,2,2,25,35,0,0,0,0,1,0,0.003331511,1.05
48,ZAF,2022,2,3,275,35,0,0,0,0,1,1,0.003106409,0
49,KOR,2022,2,1,25,35,0,0,0,0,1,0,0.003648798,69.38062771
50,LKA,2022,2,1,25,35,0,0,0,0,1,0,0.003192698,1.390909091
51,SUR,2022,2,3,275,35,0,0,0,0,1,1,0.003106409,0
52,SWE,2022,2,1,25,38,0,0,0,0,1,0,0.002630778,20.29166667
53,CHE,2022,2,1,25,35,0,0,1,0,1,0,0.003648798,27.29329004
54,TJK,2022,2,,,0,0,0,0,0,0,0,0,0
55,THA,2022,2,2,125,35,0,0,0,1,1,0,0.003283918,0
56,TUR,2022,2,2,125,35,0,0,0,0,1,0,0.003331511,26.89924242
57,GBR,2022,2,1,25,35,0,1,0,0,1,0,0.003536527,13.51948052
58,UKR,2022,2,,,0,0,0,0,0,0,0,0,0
59,ARE,2022,2,2,125,35,0,0,0,0,1,0,0.002419729,0
60,VNM,2022,2,,,0,0,0,0,0,0,0,0,0
61,UZB,2022,2,,,0,0,0,0,0,0,0,0,0
62,ZWE,2022,2,3,275,35,0,0,0,0,1,1,0.003106409,0
63,BGD,2022,2,,,0,0,0,0,0,0,0,0,0
64,NPL,2022,2,,,0,0,0,0,0,0,0,0,0
65,AFG,2022,2,,,0,0,0,0,0,0,0,0,0
66,SAU,2022,2,,,0,0,0,0,0,0,0,0,0
67,MNE,2022,2,2,125,35,1,0,0,0,1,0,0.002407897,0
68,XKX,2022,2,,,0,0,0,0,0,0,0,0,0
69,USA,2022,2,0,0,35,0,0,0,0,1,0,0.002672957,98.43690476
70,COL,2022,2,1,25,35,0,0,0,0,1,0,0.001993423,0
71,GHA,2022,2,1,25,35,0,0,0,0,1,0,0.001993423,0
72,MUS,2022,2,,,0,0,0,0,0,0,0,0,0
73,ETH,2022,2,,,0,0,0,0,0,0,0,0,0
74,HKG,2022,2,1,25,35,0,0,0,0,1,0,0.003237666,2.390909091
1,ALB,2023,2,2,125,34,1,0,0,0,1,0,0.003098946,0
2,AND,2023,2,2,125,34,1,0,0,0,1,0,0.002345656,0
3,ARG,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
4,ARM,2023,2,,,0,0,0,0,0,0,0,0,0
5,AUS,2023,2,2,25,34,0,0,0,0,1,0,0.003337327,2.953571429
6,BLR,2023,2,,,0,0,0,0,0,0,0,0,0
7,BTN,2023,2,,,0,0,0,0,0,0,0,0,0
8,BRA,2023,2,,,0,0,0,0,0,0,0,0,0
9,BRN,2023,2,,,0,0,0,0,0,0,0,0,0
10,BGR,2023,2,,,0,0,0,0,0,0,0,0,0
11,KHM,2023,2,,,0,0,0,0,0,0,0,0,0
12,CAN,2023,2,1,25,34,0,0,0,0,1,0,0.003615438,97.74329004
13,CHL,2023,2,1,25,34,0,0,0,0,1,0,0.003098946,1.190909091
14,CHN,2023,2,2,25,34,0,0,0,0,1,1,0.005562212,1110.080519
15,HRV,2023,2,,,0,0,0,0,0,0,0,0,0
16,DNK,2023,2,2,125,37,1,0,0,0,1,0,0.002543527,15.20833333
17,EA,2023,2,1,25,34,1,0,0,0,1,0,0.003443274,316.5694805
18,EGY,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
19,EST,2023,2,,,0,0,0,0,0,0,0,0,0
20,HUN,2023,2,2,125,34,1,0,0,0,1,0,0.003098946,0
21,ISL,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
22,IND,2023,2,2,125,34,0,0,0,1,1,0,0.002410292,0
23,IDN,2023,2,1,25,34,0,0,0,0,1,0,0.003498811,6.661147186
24,JPN,2023,2,1,25,34,0,0,0,1,1,0,0.003805724,224.2694805
25,KAZ,2023,2,,,0,0,0,0,0,0,0,0,0
26,LAO,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
27,LVA,2023,2,,,0,0,0,0,0,0,0,0,0
28,MAC,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
29,MYS,2023,2,2,125,34,0,0,0,0,1,0,0.003337327,2.953571429
30,MDV,2023,2,,,0,0,0,0,0,0,0,0,0
31,MEX,2023,2,1,25,34,0,0,0,0,1,0,0.002357894,0
32,MNG,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
33,APR,2023,2,,,0,0,0,0,0,0,0,0,0
34,MMR,2023,2,,,0,0,0,0,0,0,0,0,0
35,NZL,2023,2,2,25,34,0,0,0,0,1,0,0.003098946,0
36,NGA,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
37,MKD,2023,2,2,125,34,1,0,0,0,1,0,0.002345656,0
38,NOR,2023,2,2,125,37,0,0,0,0,1,0,0.001917136,2
39,PAK,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
40,PHL,2023,2,2,125,34,0,0,0,1,1,0,0.002410292,0
41,POL,2023,2,2,125,34,1,0,0,0,1,0,0.002345656,0
42,QAT,2023,2,3,225,34,0,0,0,0,1,1,0.003098946,0
43,ROU,2023,2,2,125,34,1,0,0,0,1,0,0.002345656,0
44,RUS,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
45,SMR,2023,2,2,125,34,1,0,0,0,1,0,0.002345656,0
46,SRB,2023,2,,,0,0,0,0,0,0,0,0,0
47,SGP,2023,2,2,25,34,0,0,0,0,1,0,0.003237705,1.05
48,ZAF,2023,2,3,275,34,0,0,0,0,1,1,0.003012865,0
49,KOR,2023,2,1,25,34,0,0,0,0,1,0,0.003556168,67.43062771
50,LKA,2023,2,1,25,34,0,0,0,0,1,0,0.003098946,1.190909091
51,SUR,2023,2,,,0,0,0,0,0,0,0,0,0
52,SWE,2023,2,1,25,37,0,0,0,0,1,0,0.002568962,19.79166667
53,CHE,2023,2,1,25,34,0,0,1,0,1,0,0.003556168,25.90995671
54,TJK,2023,2,,,0,0,0,0,0,0,0,0,0
55,THA,2023,2,2,125,34,0,0,0,1,1,0,0.003190092,0
56,TUR,2023,2,2,125,34,0,0,0,0,1,0,0.003237705,25.64924242
57,GBR,2023,2,1,25,34,0,1,0,0,1,0,0.003443274,12.71948052
58,UKR,2023,2,,,0,0,0,0,0,0,0,0,0
59,ARE,2023,2,2,125,34,0,0,0,0,1,0,0.002357894,0
60,VNM,2023,2,,,0,0,0,0,0,0,0,0,0
61,UZB,2023,2,,,0,0,0,0,0,0,0,0,0
62,ZWE,2023,2,,,0,0,0,0,0,0,0,0,0
63,BGD,2023,2,,,0,0,0,0,0,0,0,0,0
64,NPL,2023,2,,,0,0,0,0,0,0,0,0,0
65,AFG,2023,2,,,0,0,0,0,0,0,0,0,0
66,SAU,2023,2,,,0,0,0,0,0,0,0,0,0
67,MNE,2023,2,2,125,34,1,0,0,0,1,0,0.002345656,0
68,XKX,2023,2,,,0,0,0,0,0,0,0,0,0
69,USA,2023,2,0,0,34,0,0,0,0,1,0,0.002613569,96.43690476
70,COL,2023,2,1,25,34,0,0,0,0,1,0,0.001948087,0
71,GHA,2023,2,1,25,34,0,0,0,0,1,0,0.001948087,0
72,MUS,2023,2,,,0,0,0,0,0,0,0,0,0
73,ETH,2023,2,,,0,0,0,0,0,0,0,0,0
74,HKG,2023,2,1,25,34,0,0,0,0,1,0,0.003143859,2.190909091
1,ALB,2024,2,2,125,33,1,0,0,0,1,0,0.002961645,0
2,AND,2024,2,2,125,33,1,0,0,0,1,0,0.002259648,0
3,ARG,2024,2,3,275,33,0,0,0,0,1,1,0.002838244,0
4,ARM,2024,2,,,0,0,0,0,0,0,0,0,0
5,AUS,2024,2,2,25,33,0,0,0,0,1,0,0.003143901,0.9
6,BLR,2024,2,,,0,0,0,0,0,0,0,0,0
7,BTN,2024,2,,,0,0,0,0,0,0,0,0,0
8,BRA,2024,2,,,0,0,0,0,0,0,0,0,0
9,BRN,2024,2,,,0,0,0,0,0,0,0,0,0
10,BGR,2024,2,,,0,0,0,0,0,0,0,0,0
11,KHM,2024,2,,,0,0,0,0,0,0,0,0,0
12,CAN,2024,2,1,25,33,0,0,0,0,1,0,0.003405892,94.11320346
13,CHL,2024,2,1,25,33,0,0,0,0,1,0,0.002961645,1.1
14,CHN,2024,2,2,25,33,0,0,0,0,1,1,0.005108838,993.9175325
15,HRV,2024,2,,,0,0,0,0,0,0,0,0,0
16,DNK,2024,2,2,125,36,1,0,0,0,1,0,0.002456541,14.7969697
17,EA,2024,2,1,25,33,1,0,0,0,1,0,0.003296025,283.1510823
18,EGY,2024,2,3,225,33,0,0,0,0,1,1,0.002878219,0
19,EST,2024,2,,,0,0,0,0,0,0,0,0,0
20,HUN,2024,2,2,125,33,1,0,0,0,1,0,0.002961645,0
21,ISL,2024,2,,,0,0,0,0,0,0,0,0,0
22,IND,2024,2,2,125,33,0,0,0,1,1,0,0.002348891,0
23,IDN,2024,2,1,25,33,0,0,0,0,1,0,0.003296025,5.766666667
24,JPN,2024,2,1,25,33,0,0,0,1,1,0,0.003715519,235.9965368
25,KAZ,2024,2,,,0,0,0,0,0,0,0,0,0
26,LAO,2024,2,3,275,33,0,0,0,0,1,1,0.002838244,0
27,LVA,2024,2,,,0,0,0,0,0,0,0,0,0
28,MAC,2024,2,3,275,33,0,0,0,0,1,1,0.002838244,0
29,MYS,2024,2,2,125,33,0,0,0,0,1,0,0.003096266,0.9
30,MDV,2024,2,,,0,0,0,0,0,0,0,0,0
31,MEX,2024,2,1,25,33,0,0,0,0,1,0,0.002245643,0
32,MNG,2024,2,3,275,33,0,0,0,0,1,1,0.002838244,0
33,MAY,2024,2,,,0,0,0,0,0,0,0,0,0
34,MMR,2024,2,,,0,0,0,0,0,0,0,0,0
35,NZL,2024,2,2,125,33,0,0,0,0,1,0,0.002064177,0
36,NGA,2024,2,3,275,33,0,0,0,0,1,1,0.002838244,0
37,MKD,2024,2,2,125,33,1,0,0,0,1,0,0.002259648,0
38,NOR,2024,2,2,125,36,0,0,0,0,1,0,0.00185647,2
39,PAK,2024,2,3,275,33,0,0,0,0,1,1,0.002838244,0
40,PHL,2024,2,2,125,33,0,0,0,1,1,0,0.002348891,0
41,POL,2024,2,,,0,0,0,0,0,0,0,0,0
42,QAT,2024,2,3,225,33,0,0,0,0,1,0,0.00208524,0
43,ROU,2024,2,,,0,0,0,0,0,0,0,0,0
44,RUS,2024,2,,,0,0,0,0,0,0,0,0,0
45,SMR,2024,2,2,125,33,1,0,0,0,1,0,0.002259648,0
46,SRB,2024,2,,,0,0,0,0,0,0,0,0,0
47,SGP,2024,2,2,25,33,0,0,0,0,1,0,0.003096266,0.9
48,ZAF,2024,2,3,275,33,0,0,0,0,1,1,0.002838244,0
49,KOR,2024,2,1,25,33,0,0,0,0,1,0,0.003523337,47.44047619
50,LKA,2024,2,1,25,33,0,0,0,0,1,0,0.002961645,1.1
51,SUR,2024,2,,,0,0,0,0,0,0,0,0,0
52,SWE,2024,2,1,25,36,0,0,0,0,1,0,0.002481608,19.2030303
53,CHE,2024,2,1,25,33,0,0,1,0,1,0,0.002653942,5.544155844
54,TJK,2024,2,,,0,0,0,0,0,0,0,0,0
55,THA,2024,2,2,125,33,0,0,0,1,1,0,0.003050053,0
56,TUR,2024,2,2,125,33,0,0,0,0,1,0,0.003096266,74
57,GBR,2024,2,1,25,33,0,1,0,0,1,0,0.003296025,19.81904762
58,UKR,2024,2,,,0,0,0,0,0,0,0,0,0
59,ARE,2024,2,2,125,33,0,0,0,0,1,0,0.003096266,3.433333333
60,VNM,2024,2,,,0,0,0,0,0,0,0,0,0
61,UZB,2024,2,,,0,0,0,0,0,0,0,0,0
62,ZWE,2024,2,,,0,0,0,0,0,0,0,0,0
63,BGD,2024,2,,,0,0,0,0,0,0,0,0,0
64,NPL,2024,2,,,0,0,0,0,0,0,0,0,0
65,AFG,2024,2,,,0,0,0,0,0,0,0,0,0
66,SAU,2024,2,3,275,33,0,0,0,0,1,1,0.002838244,0
67,MNE,2024,2,2,125,33,1,0,0,0,1,0,0.002259648,0
68,XKX,2024,2,2,125,33,1,0,0,0,1,0,0.002259648,0
69,USA,2024,2,0,0,33,0,0,0,0,1,0,0.002492116,98.81796537
70,COL,2024,2,1,25,33,0,0,0,0,1,0,0.001870054,0
71,GHA,2024,2,1,25,33,0,0,0,0,1,0,0.001870054,0
72,MUS,2024,2,,,0,0,0,0,0,0,0,0,0
73,ETH,2024,2,,,0,0,0,0,0,0,0,0,0
74,HKG,2024,2,1,25,33,0,0,0,0,1,0,0.003050053,75.1
1,ALB,2025,2,2,125,33,1,0,0,0,1,0,0.002838244,0
2,AND,2025,2,2,125,33,1,0,0,0,1,0,0.002213533,0
3,ARG,2025,2,3,275,33,0,0,0,0,1,1,0.002724714,0
4,ARM,2025,2,,,0,0,0,0,0,0,0,0,0
5,AUS,2025,2,2,125,33,0,0,0,0,1,0,0.002554419,0.9
6,BLR,2025,2,,,0,0,0,0,0,0,0,0,0
7,BTN,2025,2,,,0,0,0,0,0,0,0,0,0
8,BRA,2025,2,,,0,0,0,0,0,0,0,0,0
9,BRN,2025,2,,,0,0,0,0,0,0,0,0,0
10,BGR,2025,2,,,0,0,0,0,0,0,0,0,0
11,KHM,2025,2,,,0,0,0,0,0,0,0,0,0
12,CAN,2025,2,1,25,33,0,0,0,0,1,0,0.003405892,101.9729437
13,CHL,2025,2,1,25,33,0,0,0,0,1,0,0.002838244,1.1
14,CHN,2025,2,2,25,33,0,0,0,0,1,1,0.004752408,938.4192641
15,HRV,2025,2,,,0,0,0,0,0,0,0,0,0
16,DNK,2025,2,2,125,36,1,0,0,0,1,0,0.002407897,14.45757576
17,EA,2025,2,1,25,33,1,0,0,0,1,0,0.003193024,313.5699134
18,EGY,2025,2,3,225,33,0,0,0,0,1,1,0.002799364,0
19,EST,2025,2,,,0,0,0,0,0,0,0,0,0
20,HUN,2025,2,2,125,33,1,0,0,0,1,0,0.002838244,0
21,ISL,2025,2,,,0,0,0,0,0,0,0,0,0
22,IND,2025,2,2,125,33,0,0,0,1,1,0,0.002348891,0
23,IDN,2025,2,1,25,33,0,0,0,0,1,0,0.003296025,16.01666667
24,JPN,2025,2,1,25,33,0,0,0,1,1,0,0.003715519,266.5896104
25,KAZ,2025,2,,,0,0,0,0,0,0,0,0,0
26,LAO,2025,2,3,275,33,0,0,0,0,1,1,0.002724714,0
27,LVA,2025,2,,,0,0,0,0,0,0,0,0,0
28,MAC,2025,2,3,275,33,0,0,0,0,1,1,0.002724714,0
29,MYS,2025,2,2,125,33,0,0,0,0,1,0,0.003143901,0.9
30,MDV,2025,2,,,0,0,0,0,0,0,0,0,0
31,MEX,2025,2,1,25,33,0,0,0,0,1,0,0.002245643,0
32,MNG,2025,2,3,275,33,0,0,0,0,1,1,0.002724714,0
33,JUN,2025,2,,,0,0,0,0,0,0,0,0,0
34,MMR,2025,2,,,0,0,0,0,0,0,0,0,0
35,NZL,2025,2,,,0,0,0,0,0,0,0,0,0
36,NGA,2025,2,3,275,33,0,0,0,0,1,1,0.002724714,0
37,MKD,2025,2,2,125,33,1,0,0,0,1,0,0.002213533,0
38,NOR,2025,2,2,125,36,0,0,0,0,1,0,0.001828553,2
39,PAK,2025,2,3,275,33,0,0,0,0,1,1,0.002724714,0
40,PHL,2025,2,2,125,33,0,0,0,1,1,0,0.002348891,0
41,POL,2025,2,,,0,0,0,0,0,0,0,0,0
42,QAT,2025,2,3,225,33,0,0,0,0,1,0,0.00173181,0
43,ROU,2025,2,2,125,33,1,0,0,0,1,0,0.002213533,0
44,RUS,2025,2,,,0,0,0,0,0,0,0,0,0
45,SMR,2025,2,2,125,33,1,0,0,0,1,0,0.002213533,0
46,SRB,2025,2,,,0,0,0,0,0,0,0,0,0
47,SGP,2025,2,2,25,33,0,0,0,0,1,0,0.003005199,0.9
48,ZAF,2025,2,,,0,0,0,0,0,0,0,0,0
49,KOR,2025,2,1,25,33,0,0,0,0,1,0,0.00364917,199.7047619
50,LKA,2025,2,1,25,33,0,0,0,0,1,0,0.002838244,1.1
51,SUR,2025,2,,,0,0,0,0,0,0,0,0,0
52,SWE,2025,2,1,25,36,0,0,0,0,1,0,0.002431976,19.54242424
53,CHE,2025,2,1,25,33,0,0,1,0,1,0,0.002688862,13.78246753
54,TJK,2025,2,,,0,0,0,0,0,0,0,0,0
55,THA,2025,2,2,125,33,0,0,0,1,1,0,0.002961645,0
56,TUR,2025,2,2,125,33,0,0,0,0,1,0,0.002376204,75
57,GBR,2025,2,1,25,33,0,1,0,0,1,0,0.003193024,18.44047619
58,UKR,2025,2,,,0,0,0,0,0,0,0,0,0
59,ARE,2025,2,2,125,33,0,0,0,0,1,0,0.003096266,78.93333333
60,VNM,2025,2,,,0,0,0,0,0,0,0,0,0
61,UZB,2025,2,,,0,0,0,0,0,0,0,0,0
62,ZWE,2025,2,,,0,0,0,0,0,0,0,0,0
63,BGD,2025,2,,,0,0,0,0,0,0,0,0,0
64,NPL,2025,2,,,0,0,0,0,0,0,0,0,0
65,AFG,2025,2,,,0,0,0,0,0,0,0,0,0
66,SAU,2025,2,3,275,33,0,0,0,0,1,1,0.002724714,0
67,MNE,2025,2,2,125,33,1,0,0,0,1,0,0.002213533,0
68,XKX,2025,2,2,125,33,1,0,0,0,1,0,0.002213533,0
69,USA,2025,2,0,0,33,0,0,0,0,1,0,0.002492116,97.57056277
70,COL,2025,2,1,25,33,0,0,0,0,1,0,0.001870054,0
71,GHA,2025,2,1,25,33,0,0,0,0,1,0,0.001870054,0
72,MUS,2025,2,3,275,33,0,0,0,0,1,1,0.002724714,0
73,ETH,2025,2,3,225,33,0,0,0,0,1,0,0.00208524,0
74,HKG,2025,2,1,25,33,0,0,0,0,1,0,0.002838244,1.1
1,ALB,2000,3,,,0,0,0,0,0,0,0,0,0
2,AND,2000,3,,,0,0,0,0,0,0,0,0,0
3,ARG,2000,3,,,0,0,0,0,0,0,0,0,0
4,ARM,2000,3,,,0,0,0,0,0,0,0,0,0
5,AUS,2000,3,,,0,0,0,0,0,0,0,0,0
6,BLR,2000,3,,,0,0,0,0,0,0,0,0,0
7,BTN,2000,3,,,0,0,0,0,0,0,0,0,0
8,BRA,2000,3,,,0,0,0,0,0,0,0,0,0
9,BRN,2000,3,,,0,0,0,0,0,0,0,0,0
10,BGR,2000,3,,,0,0,0,0,0,0,0,0,0
11,KHM,2000,3,,,0,0,0,0,0,0,0,0,0
12,CAN,2000,3,1,100,2,0,0,0,0,1,0,0.000375305,0
13,CHL,2000,3,,,0,0,0,0,0,0,0,0,0
14,CHN,2000,3,,,0,0,0,0,0,0,0,0,0
15,HRV,2000,3,,,0,0,0,0,0,0,0,0,0
16,DNK,2000,3,,,0,0,0,0,0,0,0,0,0
17,EA,2000,3,,,0,0,0,0,0,0,0,0,0
18,EGY,2000,3,,,0,0,0,0,0,0,0,0,0
19,EST,2000,3,,,0,0,0,0,0,0,0,0,0
20,HUN,2000,3,,,0,0,0,0,0,0,0,0,0
21,ISL,2000,3,,,0,0,0,0,0,0,0,0,0
22,IND,2000,3,,,0,0,0,0,0,0,0,0,0
23,IDN,2000,3,,,0,0,0,0,0,0,0,0,0
24,JPN,2000,3,,,0,0,0,0,0,0,0,0,0
25,KAZ,2000,3,,,0,0,0,0,0,0,0,0,0
26,LAO,2000,3,,,0,0,0,0,0,0,0,0,0
27,LVA,2000,3,,,0,0,0,0,0,0,0,0,0
28,MAC,2000,3,,,0,0,0,0,0,0,0,0,0
29,MYS,2000,3,,,0,0,0,0,0,0,0,0,0
30,MDV,2000,3,,,0,0,0,0,0,0,0,0,0
31,MEX,2000,3,1,100,2,0,0,0,0,1,0,0.000375305,0
32,MNG,2000,3,,,0,0,0,0,0,0,0,0,0
33,JUL,2000,3,,,0,0,0,0,0,0,0,0,0
34,MMR,2000,3,,,0,0,0,0,0,0,0,0,0
35,NZL,2000,3,,,1,0,0,0,0,0,0,0.000187652,0
36,NGA,2000,3,,,0,0,0,0,0,0,0,0,0
37,MKD,2000,3,,,0,0,0,0,0,0,0,0,0
38,NOR,2000,3,,,0,0,0,0,0,0,0,0,0
39,PAK,2000,3,,,0,0,0,0,0,0,0,0,0
40,PHL,2000,3,,,0,0,0,0,0,0,0,0,0
41,POL,2000,3,,,0,0,0,0,0,0,0,0,0
42,QAT,2000,3,,,0,0,0,0,0,0,0,0,0
43,ROU,2000,3,,,0,0,0,0,0,0,0,0,0
44,RUS,2000,3,,,0,0,0,0,0,0,0,0,0
45,SMR,2000,3,,,0,0,0,0,0,0,0,0,0
46,SRB,2000,3,,,0,0,0,0,0,0,0,0,0
47,SGP,2000,3,,,0,0,0,0,0,0,0,0,0
48,ZAF,2000,3,,,0,0,0,0,0,0,0,0,0
49,KOR,2000,3,,,0,0,0,0,0,0,0,0,0
50,LKA,2000,3,,,0,0,0,0,0,0,0,0,0
51,SUR,2000,3,,,0,0,0,0,0,0,0,0,0
52,SWE,2000,3,,,0,0,0,0,0,0,0,0,0
53,CHE,2000,3,,,0,0,0,0,0,0,0,0,0
54,TJK,2000,3,,,0,0,0,0,0,0,0,0,0
55,THA,2000,3,,,0,0,0,0,0,0,0,0,0
56,TUR,2000,3,,,0,0,0,0,0,0,0,0,0
57,GBR,2000,3,,,0,0,0,0,0,0,0,0,0
58,UKR,2000,3,,,0,0,0,0,0,0,0,0,0
59,ARE,2000,3,,,0,0,0,0,0,0,0,0,0
60,VNM,2000,3,,,0,0,0,0,0,0,0,0,0
61,UZB,2000,3,,,0,0,0,0,0,0,0,0,0
62,ZWE,2000,3,,,0,0,0,0,0,0,0,0,0
63,BGD,2000,3,,,0,0,0,0,0,0,0,0,0
64,NPL,2000,3,,,0,0,0,0,0,0,0,0,0
65,AFG,2000,3,,,0,0,0,0,0,0,0,0,0
66,SAU,2000,3,,,0,0,0,0,0,0,0,0,0
67,MNE,2000,3,,,0,0,0,0,0,0,0,0,0
68,XKX,2000,3,,,0,0,0,0,0,0,0,0,0
69,USA,2000,3,0,0,0,0,0,0,0,1,0,0,0
70,COL,2000,3,,,0,0,0,0,0,0,0,0,0
71,GHA,2000,3,,,0,0,0,0,0,0,0,0,0
72,MUS,2000,3,,,0,0,0,0,0,0,0,0,0
73,ETH,2000,3,,,0,0,0,0,0,0,0,0,0
74,HKG,2000,3,,,1,0,0,0,0,0,0,0.000187652,0
1,ALB,2001,3,,,0,0,0,0,0,0,0,0,0
2,AND,2001,3,,,0,0,0,0,0,0,0,0,0
3,ARG,2001,3,,,0,0,0,0,0,0,0,0,0
4,ARM,2001,3,,,0,0,0,0,0,0,0,0,0
5,AUS,2001,3,,,0,0,0,0,0,0,0,0,0
6,BLR,2001,3,,,0,0,0,0,0,0,0,0,0
7,BTN,2001,3,,,0,0,0,0,0,0,0,0,0
8,BRA,2001,3,,,0,0,0,0,0,0,0,0,0
9,BRN,2001,3,,,0,0,0,0,0,0,0,0,0
10,BGR,2001,3,,,0,0,0,0,0,0,0,0,0
11,KHM,2001,3,,,0,0,0,0,0,0,0,0,0
12,CAN,2001,3,1,100,2,0,0,0,0,1,0,0.000375305,0
13,CHL,2001,3,,,0,0,0,0,0,0,0,0,0
14,CHN,2001,3,,,0,0,0,0,0,0,0,0,0
15,HRV,2001,3,,,0,0,0,0,0,0,0,0,0
16,DNK,2001,3,,,0,0,0,0,0,0,0,0,0
17,EA,2001,3,,,0,0,0,0,0,0,0,0,0
18,EGY,2001,3,,,0,0,0,0,0,0,0,0,0
19,EST,2001,3,,,0,0,0,0,0,0,0,0,0
20,HUN,2001,3,,,0,0,0,0,0,0,0,0,0
21,ISL,2001,3,,,0,0,0,0,0,0,0,0,0
22,IND,2001,3,,,0,0,0,0,0,0,0,0,0
23,IDN,2001,3,,,0,0,0,0,0,0,0,0,0
24,JPN,2001,3,,,0,0,0,0,0,0,0,0,0
25,KAZ,2001,3,,,0,0,0,0,0,0,0,0,0
26,LAO,2001,3,,,0,0,0,0,0,0,0,0,0
27,LVA,2001,3,,,0,0,0,0,0,0,0,0,0
28,MAC,2001,3,,,0,0,0,0,0,0,0,0,0
29,MYS,2001,3,,,0,0,0,0,0,0,0,0,0
30,MDV,2001,3,,,0,0,0,0,0,0,0,0,0
31,MEX,2001,3,1,100,2,0,0,0,0,1,0,0.000375305,0
32,MNG,2001,3,,,0,0,0,0,0,0,0,0,0
33,AUG,2001,3,,,0,0,0,0,0,0,0,0,0
34,MMR,2001,3,,,0,0,0,0,0,0,0,0,0
35,NZL,2001,3,,,1,0,0,0,0,0,0,0.000187652,0
36,NGA,2001,3,,,0,0,0,0,0,0,0,0,0
37,MKD,2001,3,,,0,0,0,0,0,0,0,0,0
38,NOR,2001,3,,,0,0,0,0,0,0,0,0,0
39,PAK,2001,3,,,0,0,0,0,0,0,0,0,0
40,PHL,2001,3,,,0,0,0,0,0,0,0,0,0
41,POL,2001,3,,,0,0,0,0,0,0,0,0,0
42,QAT,2001,3,,,0,0,0,0,0,0,0,0,0
43,ROU,2001,3,,,0,0,0,0,0,0,0,0,0
44,RUS,2001,3,,,0,0,0,0,0,0,0,0,0
45,SMR,2001,3,,,0,0,0,0,0,0,0,0,0
46,SRB,2001,3,,,0,0,0,0,0,0,0,0,0
47,SGP,2001,3,,,0,0,0,0,0,0,0,0,0
48,ZAF,2001,3,,,0,0,0,0,0,0,0,0,0
49,KOR,2001,3,,,0,0,0,0,0,0,0,0,0
50,LKA,2001,3,,,0,0,0,0,0,0,0,0,0
51,SUR,2001,3,,,0,0,0,0,0,0,0,0,0
52,SWE,2001,3,,,0,0,0,0,0,0,0,0,0
53,CHE,2001,3,,,0,0,0,0,0,0,0,0,0
54,TJK,2001,3,,,0,0,0,0,0,0,0,0,0
55,THA,2001,3,,,0,0,0,0,0,0,0,0,0
56,TUR,2001,3,,,0,0,0,0,0,0,0,0,0
57,GBR,2001,3,,,0,0,0,0,0,0,0,0,0
58,UKR,2001,3,,,0,0,0,0,0,0,0,0,0
59,ARE,2001,3,,,0,0,0,0,0,0,0,0,0
60,VNM,2001,3,,,0,0,0,0,0,0,0,0,0
